6,17,-7.33146,0.11741,1.59101,0.53,0.94,2.4826,3724,172,55,97
6,12,-6.37752,0.54746,1.67616,0.55,1.09,-1.5418,1,166,72,115
6,21,-1.96314,0.51815,1.90281,0.55,1.04,1.23532,24,23,203,419
6,25,-3.55189,0.29464,1.90267,0.6,1.0,1.41355,3730,88,135,251
6,24,1.93631,1.9038,1.82057,0.5,0.88,3.40174,1386,69,89,321
6,10,-7.67866,3.39808,1.50956,0.5,0.73,0.17809,224,190,49,74
6,7,-1.50885,-0.69982,1.37906,0.48,0.75,3.72296,3359,106,236,366
6,20,-4.85248,-0.26865,2.14487,0.55,0.96,3.03713,3679,161,84,146
6,1,0.392,2.85611,1.96991,0.52,0.95,4.00211,950,62,160,317
6,26,-1.47539,7.88292,1.5,0.5,0.73,3.07649,814,193,56,76
6,27,-3.12416,-0.99768,1.8932,0.55,1.0,2.20348,3528,70,70,261
6,6,-0.5493,-1.16084,1.32276,0.5,0.79,0.3529,2963,66,294,394
6,22,-0.5333,3.46645,1.85272,0.55,0.97,-0.21219,807,100,77,261
6,8,0.97937,-1.78813,1.88645,0.55,0.96,1.90132,2452,0,140,447
12,14,-4.17201,0.87285,2.08671,0.55,1.04,-1.66738,13,159,139,167
12,3,-0.55776,1.67776,1.32,0.55,0.84,4.31667,651,112,233,367
12,9,-7.76468,1.94054,1.58925,0.5,0.79,0.21485,120,178,41,81
12,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3725,180,55,60
12,35,3.11693,1.48921,1.98,0.55,0.98,0.2123,1543,86,122,273
12,22,-0.66868,3.53028,1.85025,0.55,0.97,0.41692,760,103,119,254
12,23,-0.05321,-3.07607,2.01848,0.55,0.99,4.80905,2762,65,116,282
12,10,-7.6775,3.39641,1.50917,0.5,0.73,0.17845,224,189,49,75
12,12,-6.39204,0.55875,1.68118,0.55,1.09,-1.54192,3,165,70,116
12,21,-1.92481,0.86097,1.89994,0.55,1.04,1.30586,141,34,194,407
12,25,-3.55182,0.72869,1.89238,0.6,1.0,1.55437,61,95,119,242
12,24,1.98231,1.97075,1.82116,0.5,0.88,3.40604,1379,75,96,315
12,5,-1.27693,1.61533,1.39669,0.5,0.75,4.21054,444,120,176,341
12,7,-1.50785,-0.69966,1.37824,0.48,0.75,3.72296,3359,105,236,367
12,20,-4.86522,-0.24488,2.17086,0.55,0.96,3.0424,3679,162,84,145
12,1,0.39209,2.85699,1.9699,0.52,0.95,4.0219,951,62,157,317
12,26,-1.47136,7.88546,1.5,0.5,0.73,3.07649,813,194,59,75
12,27,-3.21147,-0.77552,1.91216,0.55,1.0,2.32318,3547,77,163,253
12,6,-0.54867,-1.16156,1.32517,0.5,0.79,0.35289,2963,65,290,396
12,17,-7.32765,0.11363,1.59514,0.53,0.94,2.47921,3723,172,56,97
12,8,0.9787,-1.77822,1.88343,0.55,0.96,1.90132,2452,0,140,447
18,14,-4.16582,0.8169,2.08866,0.55,1.04,-1.64712,13,163,139,162
18,3,-0.55661,1.6784,1.32,0.55,0.84,4.31742,651,112,238,367
18,9,-7.78444,1.932,1.58521,0.5,0.79,0.21485,120,178,40,81
18,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3725,180,55,60
18,35,3.12384,1.47692,1.98,0.55,0.98,0.21153,1547,87,120,272
18,22,-0.80795,3.59233,1.84935,0.55,0.97,0.61718,731,105,118,249
18,23,-0.05641,-3.06668,2.01821,0.55,0.99,4.80423,2762,65,114,282
18,10,-7.6765,3.39498,1.50884,0.5,0.73,0.17876,224,189,49,75
18,12,-6.40336,0.56289,1.68497,0.55,1.09,-1.54203,3,163,70,118
18,21,-1.89592,1.16046,1.90054,0.55,1.04,1.14926,263,45,154,389
18,25,-3.54911,1.10225,1.89032,0.6,1.0,1.65643,147,94,85,239
18,24,2.01722,2.01931,1.82177,0.5,0.88,3.40689,1372,81,102,308
18,5,-1.28395,1.62885,1.40212,0.5,0.75,4.20624,444,120,176,341
18,7,-1.507,-0.69952,1.37754,0.48,0.75,3.72296,3359,105,236,367
18,20,-4.8787,-0.22958,2.18684,0.55,0.96,3.04522,3679,162,84,145
18,1,0.41414,2.85153,1.96998,0.52,0.95,4.0387,962,62,144,318
18,26,-1.46792,7.88764,1.5,0.5,0.73,3.07649,813,194,59,75
18,27,-3.38684,-0.53302,1.94104,0.55,1.0,1.95112,3578,88,153,247
18,6,-0.54813,-1.1622,1.32722,0.5,0.79,0.35289,2963,64,287,397
18,17,-7.32441,0.10987,1.59874,0.53,0.94,2.47549,3723,172,57,97
18,8,0.97796,-1.77039,1.88094,0.55,0.96,1.90132,2452,0,140,447
24,14,-4.16864,0.74386,2.08987,0.55,1.04,-1.58964,13,160,132,162
24,3,-0.55308,1.68913,1.32,0.55,0.84,4.3181,651,112,237,367
24,9,-7.80288,1.92324,1.58517,0.5,0.79,0.21485,119,179,41,80
24,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3725,180,55,60
24,35,3.1309,1.46465,1.98,0.55,0.98,0.21094,1549,87,119,272
24,22,-0.9604,3.66059,1.84937,0.55,0.97,0.56247,712,108,100,247
24,23,-0.05752,-3.06145,2.01827,0.55,0.99,4.80716,2761,66,115,282
24,10,-7.6755,3.39355,1.50852,0.5,0.73,0.17907,224,189,49,75
24,12,-6.4132,0.55967,1.68807,0.55,1.09,-1.54212,2,164,71,117
24,21,-1.87316,1.39926,1.90034,0.55,1.04,0.88433,305,58,157,374
24,25,-3.52194,1.45874,1.89579,0.6,1.0,1.75104,185,98,108,236
24,24,2.0461,2.05612,1.82253,0.5,0.88,3.40398,1368,85,107,298
24,5,-1.29213,1.65153,1.40377,0.5,0.75,4.21494,444,120,176,341
24,7,-1.50616,-0.69938,1.37684,0.48,0.75,3.72296,3359,105,236,367
24,20,-4.89555,-0.22101,2.19446,0.55,0.96,3.0458,3678,162,85,145
24,1,0.46287,2.83855,1.97016,0.52,0.95,4.05527,980,62,125,320
24,26,-1.46448,7.88982,1.5,0.5,0.73,3.07649,813,194,59,75
24,27,-3.53443,-0.25771,1.95146,0.55,1.0,1.54376,3642,86,118,250
24,6,-0.54757,-1.16284,1.32926,0.5,0.79,0.35288,2963,64,283,396
24,17,-7.32118,0.10569,1.60239,0.53,0.94,2.47107,3723,172,58,97
24,8,0.97702,-1.76344,1.87858,0.55,0.96,1.90132,2452,0,140,447
30,14,-4.18163,0.65378,2.09017,0.55,1.04,-1.49532,12,156,124,163
30,3,-0.54829,1.7038,1.32,0.55,0.84,4.3187,651,112,236,367
30,9,-7.81998,1.91448,1.58831,0.5,0.79,0.21485,119,179,40,80
30,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3725,180,55,60
30,35,3.13814,1.45242,1.98,0.55,0.98,0.21059,1552,86,116,273
30,22,-1.11043,3.73296,1.84979,0.55,0.97,0.39417,681,112,99,243
30,23,-0.05595,-3.06158,2.01876,0.55,0.99,4.82005,2761,66,115,283
30,10,-7.6745,3.39212,1.5082,0.5,0.73,0.17937,224,189,50,75
30,12,-6.42114,0.547,1.69029,0.55,1.09,-1.54218,4,165,69,116
30,21,-1.85844,1.5252,1.89608,0.55,1.04,0.62704,330,58,155,370
30,25,-3.40498,1.74067,1.9065,0.6,1.0,1.88394,246,103,100,230
30,24,2.06722,2.07782,1.82348,0.5,0.88,3.39624,1369,86,112,297
30,5,-1.29676,1.66916,1.403,0.5,0.75,4.2303,444,120,176,341
30,7,-1.50533,-0.69924,1.37614,0.48,0.75,3.72296,3359,105,236,367
30,20,-4.91674,-0.22111,2.19133,0.55,0.96,3.0435,3678,162,86,144
30,1,0.52967,2.8207,1.97031,0.52,0.95,4.07153,993,61,112,321
30,26,-1.46104,7.892,1.5,0.5,0.73,3.07649,813,194,59,75
30,27,-3.55792,0.03619,1.92393,0.55,1.0,1.44284,3677,86,153,251
30,6,-0.54699,-1.16347,1.33128,0.5,0.79,0.35288,2963,63,285,398
30,17,-7.31796,0.10112,1.60609,0.53,0.94,2.46602,3723,172,58,96
30,8,0.9758,-1.75763,1.87641,0.55,0.96,1.90132,2454,0,138,447
36,14,-4.19812,0.57366,2.08962,0.55,1.04,-1.42468,4,158,118,161
36,3,-0.54506,1.70768,1.32,0.55,0.84,4.3192,651,112,236,367
36,9,-7.83572,1.9059,1.59381,0.5,0.79,0.21485,119,179,40,80
36,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3725,180,55,60
36,35,3.1456,1.44022,1.98,0.55,0.98,0.21053,1554,87,115,272
36,22,-1.24259,3.80712,1.85013,0.55,0.97,0.2514,665,111,91,242
36,23,-0.05111,-3.06828,2.01978,0.55,0.99,4.84512,2761,67,115,282
36,10,-7.67352,3.39071,1.50788,0.5,0.73,0.17968,224,189,50,75
36,12,-6.42699,0.52417,1.69154,0.55,1.09,-1.54224,4,166,69,115
36,21,-1.8508,1.61192,1.89069,0.55,1.04,0.47508,365,64,139,358
36,25,-3.20494,1.96298,1.91707,0.6,1.0,2.03539,299,97,91,239
36,24,2.07936,2.08214,1.82463,0.5,0.88,3.3831,1370,86,115,298
36,5,-1.29294,1.66696,1.40123,0.5,0.75,4.24562,444,120,176,341
36,7,-1.50452,-0.69909,1.37545,0.48,0.75,3.72296,3359,105,236,367
36,20,-4.94326,-0.2318,2.17507,0.55,0.96,3.03767,3678,161,87,145
36,1,0.59967,2.80242,1.97028,0.52,0.95,4.08741,1007,63,102,323
36,26,-1.45762,7.89418,1.5,0.5,0.73,3.07649,813,194,59,75
36,27,-3.52119,0.34954,1.9028,0.55,1.0,1.54562,4,82,109,256
36,6,-0.54639,-1.16411,1.33327,0.5,0.79,0.35288,2963,63,309,397
36,17,-7.31476,0.09619,1.60982,0.53,0.94,2.4604,3721,172,60,96
36,8,0.97425,-1.75321,1.87445,0.55,0.96,1.90132,2454,0,138,447
42,14,-4.21334,0.52056,2.08867,0.55,1.04,-1.4096,4,158,112,161
42,3,-0.5463,1.68564,1.32,0.55,0.84,4.31957,644,111,243,368
42,9,-7.8501,1.89767,1.60087,0.5,0.79,0.21485,119,179,40,80
42,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
42,35,3.15333,1.42807,1.98,0.55,0.98,0.2108,1557,87,114,272
42,22,-1.34522,3.87782,1.8502,0.55,0.97,0.22036,661,111,82,239
42,23,-0.04296,-3.08208,2.02138,0.55,0.99,4.88268,2761,67,115,282
42,10,-7.67254,3.3893,1.50757,0.5,0.73,0.17999,224,189,50,75
42,12,-6.43114,0.49366,1.69198,0.55,1.09,-1.54224,3,166,70,115
42,21,-1.84712,1.76639,1.8888,0.55,1.04,0.4896,384,71,140,351
42,25,-3.0059,2.21698,1.91991,0.6,1.0,2.11764,357,102,102,234
42,24,2.08413,2.07294,1.82583,0.5,0.88,3.367,1371,85,114,299
42,5,-1.27584,1.63044,1.39988,0.5,0.75,4.25428,444,120,176,341
42,7,-1.50372,-0.69894,1.37476,0.48,0.75,3.72296,3359,105,236,367
42,20,-4.97602,-0.25496,2.14334,0.55,0.96,3.02768,3679,158,86,148
42,1,0.65798,2.7882,1.9699,0.52,0.95,4.10283,1013,62,141,323
42,26,-1.4542,7.89634,1.5,0.5,0.73,3.07649,813,194,59,75
42,27,-3.51318,0.68595,1.92579,0.55,1.0,1.6459,37,84,125,254
42,6,-0.54576,-1.16476,1.33524,0.5,0.79,0.35287,2965,62,319,398
42,17,-7.31158,0.09096,1.6136,0.53,0.94,2.45427,3721,172,60,96
42,8,0.97231,-1.75043,1.87275,0.55,0.96,1.90132,2455,0,137,446
48,14,-4.22781,0.48944,2.08816,0.55,1.04,-1.4262,3757,153,117,165
48,3,-0.55237,1.63702,1.32,0.55,0.84,4.3198,637,108,251,371
48,9,-7.8631,1.89002,1.60867,0.5,0.79,0.21485,119,179,40,80
48,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
48,35,3.16136,1.41598,1.98,0.55,0.98,0.21147,1561,87,111,273
48,22,-1.41048,3.93681,1.85012,0.55,0.97,0.33436,657,111,92,237
48,23,-0.03471,-3.0999,2.02342,0.55,0.99,4.92192,2761,68,115,282
48,10,-7.67157,3.3879,1.50726,0.5,0.73,0.1803,224,190,50,75
48,12,-6.43408,0.4585,1.69183,0.55,1.09,-1.5422,1,166,72,115
48,21,-1.83892,1.97496,1.88958,0.55,1.04,0.56721,422,86,144,314
48,25,-2.84504,2.53525,1.91301,0.6,1.0,2.11242,412,104,94,233
48,24,2.08434,2.05678,1.82684,0.5,0.88,3.35164,1372,84,113,300
48,5,-1.24798,1.56618,1.39973,0.5,0.75,4.25344,439,117,187,344
48,7,-1.50296,-0.69878,1.37407,0.48,0.75,3.72296,3359,105,236,367
48,20,-5.01411,-0.28797,2.09929,0.55,0.96,3.01316,3673,157,86,149
48,1,0.69485,2.78083,1.96906,0.52,0.95,4.11769,1016,62,139,325
48,26,-1.4508,7.8985,1.5,0.5,0.73,3.07649,813,194,59,75
48,27,-3.52093,1.04001,1.95179,0.55,1.0,1.7414,96,94,126,242
48,6,-0.5451,-1.16541,1.33717,0.5,0.79,0.35287,2965,62,338,399
48,17,-7.3084,0.08545,1.6174,0.53,0.94,2.44771,3722,173,59,95
48,8,0.96991,-1.74954,1.87135,0.55,0.96,1.90132,2455,0,137,446
54,14,-4.24241,0.47395,2.08892,0.55,1.04,-1.44733,3751,153,122,165
54,3,-0.55807,1.59334,1.32,0.55,0.84,4.31988,632,107,258,372
54,9,-7.8747,1.88312,1.6164,0.5,0.79,0.21485,119,179,40,80
54,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
54,35,3.16974,1.40395,1.98,0.55,0.98,0.21258,1563,88,110,272
54,22,-1.43078,3.97566,1.85001,0.55,0.97,0.62357,654,110,100,236
54,23,-0.03096,-3.11709,2.02565,0.55,0.99,4.94727,2761,68,115,282
54,10,-7.6706,3.3865,1.50696,0.5,0.73,0.1806,223,190,51,74
54,12,-6.43627,0.42171,1.6913,0.55,1.09,-1.54209,0,166,73,115
54,21,-1.82687,2.17168,1.89002,0.55,1.04,0.56531,449,78,144,309
54,25,-2.708,2.88693,1.90002,0.6,1.0,2.07523,464,108,87,228
54,24,2.08283,2.04024,1.82745,0.5,0.88,3.34075,1372,83,113,300
54,5,-1.22859,1.52936,1.40004,0.5,0.75,4.24906,442,115,189,346
54,7,-1.5022,-0.69861,1.3734,0.48,0.75,3.72296,3359,105,236,367
54,20,-5.05228,-0.31781,2.05871,0.55,0.96,2.99444,3669,157,84,149
54,1,0.71235,2.77926,1.96786,0.52,0.95,4.13186,1020,62,137,325
54,26,-1.44742,7.90064,1.5,0.5,0.73,3.07649,813,194,59,75
54,27,-3.51242,1.39338,1.94744,0.55,1.0,1.84798,162,95,95,237
54,6,-0.54441,-1.16607,1.33907,0.5,0.79,0.35287,2965,61,332,400
54,17,-7.30524,0.07972,1.62124,0.53,0.94,2.44078,3722,172,59,96
54,8,0.967,-1.7508,1.87028,0.55,0.96,1.90132,2456,0,136,447
60,14,-4.25782,0.46778,2.0917,0.55,1.04,-1.44698,3752,156,121,163
60,3,-0.56052,1.57156,1.32,0.55,0.84,4.31978,633,110,262,369
60,9,-7.8849,1.87716,1.62327,0.5,0.79,0.21485,119,179,40,80
60,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
60,35,3.17851,1.39198,1.98,0.55,0.98,0.21419,1565,88,108,272
60,22,-1.4009,3.98914,1.84999,0.55,0.97,1.09594,660,111,98,233
60,23,-0.03632,-3.12894,2.02783,0.55,0.99,4.94311,2761,69,115,281
60,10,-7.66965,3.38512,1.50667,0.5,0.73,0.18091,223,190,51,74
60,12,-6.43822,0.38632,1.69058,0.55,1.09,-1.54189,3759,166,74,115
60,21,-1.9411,2.30941,1.89,0.55,1.04,0.75647,454,78,129,305
60,25,-2.57726,3.23758,1.88496,0.6,1.0,2.0659,503,108,88,227
60,24,2.08242,2.02988,1.82741,0.5,0.88,3.33806,1372,84,113,300
60,5,-1.23024,1.55507,1.40014,0.5,0.75,4.24629,443,116,188,344
60,7,-1.50149,-0.69844,1.37272,0.48,0.75,3.72296,3359,105,236,367
60,20,-5.08458,-0.32977,2.03946,0.55,0.96,2.97194,3672,155,83,151
60,1,0.71463,2.78172,1.96644,0.52,0.95,4.14518,1016,62,148,321
60,26,-1.44405,7.90278,1.5,0.5,0.73,3.07649,813,194,59,75
60,27,-3.45272,1.70154,1.92942,0.55,1.0,1.94032,196,98,116,235
60,6,-0.54368,-1.16674,1.34092,0.5,0.79,0.35286,2966,61,346,399
60,17,-7.30208,0.07379,1.62509,0.53,0.94,2.43352,3720,172,61,96
60,8,0.96351,-1.75446,1.86958,0.55,0.96,1.90132,2456,0,136,447
66,14,-4.27187,0.46522,2.0959,0.55,1.04,-1.41938,3749,159,123,161
66,3,-0.56026,1.56826,1.32,0.55,0.84,4.3195,634,111,264,368
66,9,-7.89371,1.87222,1.62892,0.5,0.79,0.21485,119,179,40,80
66,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
66,35,3.18764,1.38018,1.98,0.55,0.98,0.21633,1568,88,106,272
66,22,-1.32936,3.98969,1.85002,0.55,0.97,1.63502,674,112,89,232
66,23,-0.05542,-3.13078,2.02972,0.55,0.99,4.89381,2760,69,119,280
66,10,-7.6687,3.38374,1.50639,0.5,0.73,0.18121,223,190,50,74
66,12,-6.44041,0.35536,1.6899,0.55,1.09,-1.54159,3759,166,74,115
66,21,-2.1464,2.44576,1.89001,0.55,1.04,1.20317,456,89,125,293
66,25,-2.4355,3.55237,1.87181,0.6,1.0,2.14427,552,113,71,218
66,24,2.08598,2.03228,1.8265,0.5,0.88,3.3473,1372,84,113,300
66,5,-1.24329,1.61234,1.40006,0.5,0.75,4.24486,444,116,187,344
66,7,-1.50079,-0.69826,1.37206,0.48,0.75,3.72296,3359,105,236,367
66,20,-5.10716,-0.31687,2.05016,0.55,0.96,2.94724,3672,153,84,153
66,1,0.70583,2.7865,1.9649,0.52,0.95,4.15749,1018,62,146,322
66,26,-1.4407,7.90492,1.5,0.5,0.73,3.07649,813,194,59,75
66,27,-3.30712,1.91569,1.9229,0.55,1.0,1.98596,258,98,97,236
66,6,-0.54291,-1.16742,1.34273,0.5,0.79,0.35286,2965,61,347,400
66,17,-7.29892,0.06771,1.62897,0.53,0.94,2.42602,3720,172,61,96
66,8,0.95939,-1.76076,1.86931,0.55,0.96,1.90132,2456,2,137,445
72,14,-4.27954,0.46109,2.09955,0.55,1.04,-1.37896,3750,160,122,160
72,3,-0.55803,1.57874,1.32,0.55,0.84,4.31899,629,110,270,369
72,9,-7.90117,1.86823,1.63342,0.5,0.79,0.21485,119,179,40,80
72,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
72,35,3.19679,1.36902,1.98,0.55,0.98,0.21893,1570,88,106,272
72,22,-1.22604,3.98616,1.85007,0.55,0.97,2.15078,689,114,79,231
72,23,-0.08595,-3.12048,2.03094,0.55,0.99,4.80984,2760,69,121,279
72,10,-7.66776,3.38238,1.50611,0.5,0.73,0.18151,224,190,49,75
72,12,-6.44312,0.33087,1.68939,0.55,1.09,-1.54118,3759,166,74,115
72,21,-2.3085,2.69892,1.88999,0.55,1.04,1.67974,498,98,89,282
72,25,-2.26808,3.8017,1.86398,0.6,1.0,2.35778,578,113,71,218
72,24,2.09616,2.05322,1.82458,0.5,0.88,3.37131,1372,85,113,299
72,5,-1.25467,1.6601,1.39995,0.5,0.75,4.24364,444,117,186,343
72,7,-1.50013,-0.69807,1.3714,0.48,0.75,3.72296,3359,105,236,367
72,20,-5.1213,-0.29011,2.07792,0.55,0.96,2.92448,3672,153,84,153
72,1,0.69009,2.79184,1.96338,0.52,0.95,4.16865,1018,62,146,322
72,26,-1.43737,7.90704,1.5,0.5,0.73,3.07649,813,194,59,75
72,27,-3.09338,2.0416,1.93595,0.55,1.0,1.96162,304,96,97,238
72,6,-0.54209,-1.16811,1.34449,0.5,0.79,0.35286,2966,56,308,405
72,17,-7.29576,0.06151,1.63286,0.53,0.94,2.41835,3720,172,62,96
72,8,0.95458,-1.76997,1.86948,0.55,0.96,1.90132,2454,4,139,443
78,14,-4.27611,0.4498,2.10075,0.55,1.04,-1.33761,3750,160,121,160
78,3,-0.55393,1.60211,1.32,0.55,0.84,4.31813,628,110,272,369
78,9,-7.90827,1.86469,1.63735,0.5,0.79,0.21485,119,179,40,80
78,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
78,35,3.20684,1.35777,1.98,0.55,0.98,0.22242,1591,88,86,302
78,5,-1.25855,1.68154,1.39989,0.5,0.75,4.24174,444,117,186,343
78,23,-0.08,-3.11,2.03,0.55,0.99,4.88116,2760,69,121,279
78,17,-7.2921,0.0542,1.6374,0.53,0.94,2.40925,3720,172,62,97
78,12,-6.44678,0.3101,1.68902,0.55,1.09,-1.54065,3759,166,74,115
78,21,-2.46058,3.10538,1.89001,0.55,1.04,2.1585,509,109,91,270
78,25,-2.04394,4.00772,1.86128,0.6,1.0,2.74297,608,114,72,218
78,24,2.11665,2.09035,1.82281,0.5,0.88,3.40125,1372,86,113,298
78,10,-7.66669,3.38081,1.50581,0.5,0.73,0.18187,224,190,49,75
78,7,-1.49941,-0.69784,1.37064,0.48,0.75,3.72296,3359,105,236,367
78,20,-5.13,-0.26,2.11,0.55,0.96,2.90632,3672,154,84,153
78,1,0.66845,2.79652,1.9618,0.52,0.95,4.18003,1018,62,147,322
78,26,-1.43352,7.9095,1.5,0.5,0.73,3.07649,813,194,59,75
78,27,-2.93967,2.24769,1.93478,0.55,1.0,1.84338,336,95,121,238
78,6,-0.54107,-1.16892,1.34647,0.5,0.79,0.35286,2963,57,286,403
78,22,-1.07278,3.97352,1.8501,0.55,0.97,2.71082,707,115,77,229
78,8,0.94801,-1.78467,1.87031,0.55,0.96,1.90132,2453,7,140,439
84,14,-4.26891,0.43978,2.09837,0.55,1.04,-1.33299,3750,160,121,160
84,3,-0.54996,1.6265,1.32,0.55,0.84,4.31711,628,110,272,369
84,9,-7.91301,1.86256,1.63965,0.5,0.79,0.21485,119,179,40,80
84,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
84,35,3.21434,1.35045,1.98,0.55,0.98,0.22568,1591,88,87,302
84,5,-1.25522,1.67571,1.39988,0.5,0.75,4.23975,445,116,185,343
84,23,-0.00481,-3.11051,2.02592,0.55,0.99,5.27495,2761,68,99,280
84,17,-7.28895,0.0479,1.6413,0.53,0.94,2.4014,3720,172,62,97
84,12,-6.45013,0.29843,1.68886,0.55,1.09,-1.54018,3759,166,74,115
84,21,-2.64364,3.41838,1.88997,0.55,1.04,2.52991,526,116,85,263
84,25,-1.8374,4.1204,1.86274,0.6,1.0,3.12911,634,113,73,219
84,24,2.13807,2.11599,1.82308,0.5,0.88,3.40984,1371,86,114,298
84,10,-7.66579,3.37948,1.50556,0.5,0.73,0.18217,224,190,49,75
84,7,-1.49883,-0.69763,1.37,0.48,0.75,3.72296,3359,105,236,367
84,20,-5.13268,-0.24823,2.12164,0.55,0.96,2.90239,3673,154,83,153
84,1,0.65183,2.79715,1.96074,0.52,0.95,4.18818,1018,62,147,323
84,26,-1.43024,7.91159,1.5,0.5,0.73,3.07649,813,194,59,75
84,27,-2.95316,2.5385,1.90564,0.55,1.0,1.71013,392,102,87,232
84,6,-0.54014,-1.16963,1.34811,0.5,0.79,0.35286,2967,60,293,400
84,22,-0.91861,3.95143,1.8501,0.55,0.97,3.14873,741,116,90,232
84,8,0.94172,-1.8007,1.87154,0.55,0.96,1.90132,2451,15,143,431
90,14,-4.26757,0.43763,2.09267,0.55,1.04,-1.38252,3751,159,119,161
90,3,-0.54635,1.64987,1.32,0.55,0.84,4.31582,628,110,272,369
90,9,-7.91657,1.86121,1.64109,0.5,0.79,0.21485,119,179,40,80
90,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
90,35,3.22029,1.34601,1.98,0.55,0.98,0.22906,1590,88,89,301
90,5,-1.24765,1.65447,1.39989,0.5,0.75,4.23749,445,116,184,343
90,23,0.02,-3.07,2.02,0.55,0.99,5.82573,2769,64,101,294
90,17,-7.2858,0.04161,1.6452,0.53,0.94,2.39357,3720,172,62,96
90,12,-6.45344,0.29173,1.68883,0.55,1.09,-1.53975,3757,166,76,115
90,21,-2.8143,3.67986,1.88988,0.55,1.04,2.86121,543,119,81,259
90,25,-1.62782,4.18445,1.86591,0.6,1.0,3.50752,660,114,86,219
90,24,2.15733,2.13119,1.82327,0.5,0.88,3.40641,1371,87,114,296
90,10,-7.6649,3.37816,1.50532,0.5,0.73,0.18247,224,190,49,75
90,7,-1.49829,-0.69741,1.36937,0.48,0.75,3.72296,3359,105,236,367
90,20,-5.1312,-0.24777,2.11952,0.55,0.96,2.9086,3674,146,85,161
90,1,0.64139,2.79284,1.9601,0.52,0.95,4.19469,1018,62,147,323
90,26,-1.42699,7.91367,1.5,0.5,0.73,3.07649,813,194,59,75
90,27,-2.97613,2.82523,1.88177,0.55,1.0,1.64457,427,109,69,224
90,6,-0.53914,-1.17035,1.34968,0.5,0.79,0.35286,2966,62,291,399
90,22,-0.74906,3.91558,1.85004,0.55,0.97,3.54294,777,114,102,236
90,8,0.93534,-1.81931,1.87313,0.55,0.96,1.90132,2450,12,144,434
96,14,-4.27941,0.44997,2.08362,0.55,1.04,-1.50534,3751,159,118,161
96,3,-0.54384,1.6676,1.32,0.55,0.84,4.31425,628,110,272,369
96,9,-7.91902,1.86055,1.64175,0.5,0.79,0.21485,119,179,40,80
96,11,-8.4,0.06,1.45,0.5,0.71,0.1878,3723,180,57,60
